LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID245766,245766,1,0.923772931098938,293.0547143044998,77.24575513481292,0.0,1256.0,1256,14.5,1,,28.16021361815754,0.0,0.0,254.0,21092.0,71.97092377809955,1.0,0.39127208794736323
ID237573,237573,1,0.7489665746688843,202.2834818111438,404.86718591119774,0.0,64.0,64,14.5,1,,31.14419225634179,0.0,0.0,244.0,23327.0,61.80935441417163,0.6647509903742722,0.4024042611654408
ID241668,241668,1,0.9752529859542847,121.57016415575465,169.07150716419702,0.0,701.0,701,14.5,1,,28.650200267022697,0.0,0.0,254.0,21459.0,73.37028235041153,1.0,0.3904878017259259
ID237579,237579,1,0.7161983251571655,203.02856933857151,405.4572707754675,0.0,65.0,65,14.5,1,,29.889185580774367,0.0,0.0,254.0,22387.0,60.58398733930802,0.6890779038187952,0.4025361304896922
ID241675,241675,1,0.9252012968063354,120.95457962522269,173.890923042843,0.0,706.0,706,14.5,1,,26.747663551401867,0.0,0.0,254.0,20034.0,70.94892819708039,1.0,0.37699883889863406
ID245774,245774,1,0.938893735408783,292.8461761336101,76.9501469375114,0.0,1258.0,1258,14.5,1,,28.037383177570092,0.0,0.0,254.0,21000.0,72.37645709625612,1.0,0.38738264212466417
ID241682,241682,1,0.9198718667030334,121.29458743851514,173.3792392398707,0.0,705.0,705,14.5,1,,26.907877169559413,0.0,0.0,254.0,20154.0,70.26021766640311,1.0,0.38297457741048485
ID237584,237584,1,0.4999372363090515,203.46227890359538,406.4001151676837,0.0,70.0,70,14.5,1,,22.265687583444592,0.0,0.0,180.0,16677.0,46.84289546818646,0.6278191036339007,0.3666492156976051
ID245782,245782,1,0.9410592913627625,295.11880025649543,76.08107090822932,0.0,1254.0,1254,14.5,1,,27.683578104138853,0.0,0.0,254.0,20735.0,71.83702968691624,1.0,0.3853664081712568
ID237589,237589,1,0.5183380246162415,203.58451916183088,407.3773318128119,0.0,71.0,71,14.5,1,,22.89452603471295,0.0,0.0,195.0,17148.0,48.56671176213208,0.6039090381387254,0.35498887847313576
ID237594,237594,1,0.5063678622245789,203.11877760392986,405.9073021669742,0.0,69.0,69,14.5,1,,22.166889185580775,0.0,0.0,187.0,16603.0,46.53243562623708,0.637728405754582,0.3709990868733812
ID241689,241689,1,0.9434199333190918,120.71333131285077,175.6310016841671,0.0,707.0,707,14.5,1,,27.41388518024032,0.0,0.0,254.0,20533.0,71.70158464147846,1.0,0.3823330449015172
ID237599,237599,1,0.4090457260608673,203.90640197520793,408.5254524737385,0.0,73.0,73,14.5,1,,20.364485981308412,0.0,0.0,172.0,15253.0,42.83707935987654,0.5157336969413937,0.3235088738257225
ID245790,245790,1,0.8975144624710083,293.21149430070426,77.07281587735646,0.0,1257.0,1257,14.5,1,,26.85981308411215,0.0,0.0,254.0,20118.0,70.19516605435281,1.0,0.3826447687767322
ID241696,241696,1,0.9377321600914001,121.45414229038963,170.64519729940318,0.0,703.0,703,14.5,1,,27.13351134846462,0.0,0.0,254.0,20323.0,71.50857852940194,1.0,0.3794441437163826
ID241703,241703,1,0.9001263976097107,120.36404235742276,177.31005706581533,0.0,708.0,708,14.5,1,,26.46995994659546,0.0,0.0,254.0,19826.0,69.73437545753845,1.0,0.379582663111583
ID245798,245798,1,0.8610971570014954,289.9496204949951,78.5288198576667,0.0,1260.0,1260,14.5,1,,25.897196261682243,0.0,0.0,254.0,19397.0,68.41092694360762,1.0,0.3785535062699819
ID237604,237604,1,0.4006832540035248,209.0,421.0,0.0,74.0,74,14.5,1,,21.72363150867824,0.0,0.0,139.0,16271.0,41.95260554397307,0.5386256279709851,0.3625413401995561
ID237609,237609,1,0.4732357859611511,203.82393244947536,407.8467674301133,0.0,72.0,72,14.5,1,,21.817089452603472,0.0,0.0,180.0,16341.0,45.85250040206816,0.5543159439898899,0.339376567764735
ID237614,237614,1,0.37293413281440735,206.06008971924115,413.04219270889,0.0,75.0,75,14.5,1,,22.819759679572762,0.0,0.0,164.0,17092.0,42.76241208243451,0.5803979860849917,0.391956884545809
ID241710,241710,1,0.8972325325012207,120.14702932947958,177.57065762817592,0.0,709.0,709,14.5,1,,26.22429906542056,0.0,0.0,254.0,19642.0,69.63146222621424,1.0,0.37661565945900627
ID245806,245806,1,0.8942280411720276,289.95288892896303,78.35746626533465,0.0,1261.0,1261,14.5,1,,26.518024032042725,0.0,0.0,254.0,19862.0,69.63279360153112,1.0,0.3808266573906297
ID237619,237619,1,0.280348002910614,204.96155094588863,409.7584681921872,0.0,76.0,76,14.5,1,,16.790387182910546,0.0,0.0,164.0,12576.0,37.937432497146624,0.376201075491757,0.24196965811933874
ID245814,245814,1,0.8809186220169067,286.5350358450576,79.99487862188714,0.0,1263.0,1263,14.5,1,,26.230974632843793,0.0,0.0,254.0,19647.0,69.19934624382576,1.0,0.3790639082111881
ID241717,241717,1,0.910935640335083,119.40414269310469,180.67760498382364,0.0,711.0,711,14.5,1,,26.990654205607477,0.0,0.0,254.0,20216.0,70.18582034699037,1.0,0.38455993065506516
ID237625,237625,1,0.27117404341697693,205.11862690607643,410.4444499049083,0.0,77.0,77,14.5,1,,16.251001335113486,0.0,0.0,147.0,12172.0,37.06997306996262,0.37825066417543285,0.24062422050088184
