LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID8192,8192,0,0.15577997267246246,105.44190220703264,164.9452758412985,0.0,1452.0,1452,10.5,1,,2.6973365617433416,0.0,0.0,31.0,1114.0,6.975888966250892,1.0,0.3866656385720819
ID4096,4096,0,0.18646004796028137,398.5038906484245,185.89125440785693,0.0,561.0,561,10.5,1,,3.3462469733656173,0.0,0.0,31.0,1382.0,7.772163217198835,1.0,0.43054255036239936
ID2049,2049,0,0.13681264221668243,268.2305044416024,333.5321161059422,0.0,8.0,8,10.5,1,,2.2300242130750605,0.0,0.0,31.0,921.0,6.198799543146347,0.918839689355138,0.344534752880344
ID6147,6147,0,0.15284766256809235,250.47284926318585,25.014671750531857,0.0,1054.0,1054,10.5,1,,2.5108958837772395,0.0,0.0,31.0,1037.0,6.62944318279377,1.0,0.3787491369251168
ID4100,4100,0,0.1737152487039566,399.52388540729777,185.54070443111553,0.0,562.0,562,10.5,1,,3.062953995157385,0.0,0.0,31.0,1265.0,7.158463521636252,1.0,0.42787869015462526
ID8197,8197,0,0.17010977864265442,104.8295745971496,165.17545003804682,0.0,1453.0,1453,10.5,1,,2.88861985472155,0.0,0.0,31.0,1193.0,7.074992969449521,1.0,0.40828589755422795
ID2054,2054,0,0.13359537720680237,267.9173946554412,333.7606608734965,0.0,10.0,10,10.5,1,,2.3801452784503634,0.0,0.0,31.0,983.0,6.550646079320179,0.9585549801076678,0.35565636578031185
ID6151,6151,0,0.14616674184799194,250.2395117870606,25.056961824871095,0.0,1055.0,1055,10.5,1,,2.4648910411622276,0.0,0.0,31.0,1018.0,6.469259069851544,1.0,0.3810159733205416
ID4104,4104,0,0.17826217412948608,398.90091584864797,185.73496509786582,0.0,563.0,563,10.5,1,,3.208232445520581,0.0,0.0,31.0,1325.0,7.1817750749651985,1.0,0.44671859143905696
ID8202,8202,0,0.15617303550243378,104.93595015881704,165.13688507815726,0.0,1455.0,1455,10.5,1,,2.6731234866828086,0.0,0.0,30.0,1104.0,6.74948248118626,1.0,0.39604865915778953
ID6155,6155,0,0.16172485053539276,248.60378058858348,25.433921186837082,0.0,1057.0,1057,10.5,1,,2.6319612590799033,0.0,0.0,31.0,1087.0,6.777328373481001,1.0,0.38834790260104574
ID2059,2059,0,0.1300944983959198,268.1824786375544,333.46304417746927,0.0,13.0,13,10.5,1,,2.3196125907990313,0.0,0.0,31.0,958.0,6.34367874688848,1.0,0.36565732335307516
ID4108,4108,0,0.18952785432338715,399.39634789007886,185.67042541124144,0.0,564.0,564,10.5,1,,3.3728813559322033,0.0,0.0,31.0,1393.0,7.691341789460219,1.0,0.43852964128498484
ID8206,8206,0,0.16877903044223785,105.65124005799277,165.05176367328534,0.0,1454.0,1454,10.5,1,,2.7021791767554477,0.0,0.0,31.0,1116.0,7.156090494256802,1.0,0.3776055066553603
ID6159,6159,0,0.1457056701183319,246.5657576139103,26.04458425636853,0.0,1059.0,1059,10.5,1,,2.416464891041162,0.0,0.0,31.0,998.0,6.38915343746176,1.0,0.37821362637381883
ID4112,4112,0,0.15581479668617249,398.8182489229051,185.93716261891808,0.0,565.0,565,10.5,1,,2.818401937046005,0.0,0.0,29.0,1164.0,6.738416912639046,1.0,0.41825876516479904
ID2064,2064,0,0.16140718758106232,267.90184132953897,333.93930183787535,0.0,15.0,15,10.5,1,,2.675544794188862,0.0,0.0,31.0,1105.0,7.141857166891867,1.0,0.3746287179463795
ID6163,6163,0,0.17316025495529175,246.6624330999098,25.98881024322931,0.0,1058.0,1058,10.5,1,,2.8692493946731235,0.0,0.0,31.0,1185.0,7.156526566252412,1.0,0.40092765227805693
ID8211,8211,0,0.1726250946521759,103.53126721814019,165.8089276577,0.0,1457.0,1457,10.5,1,,3.1404358353510897,0.0,0.0,29.0,1297.0,7.290080826051468,0.9994169701221892,0.43065641648527503
ID4116,4116,0,0.1767175793647766,399.6812083824769,185.76821163089397,0.0,566.0,566,10.5,1,,3.0217917675544794,0.0,0.0,31.0,1248.0,7.405522059649238,1.0,0.40804574521753656
ID2069,2069,0,0.12390091270208359,267.7287825221424,334.2112562302093,0.0,16.0,16,10.5,1,,2.1307506053268765,0.0,0.0,31.0,880.0,6.027634473642665,1.0,0.35349698370797283
ID6167,6167,0,0.1515246331691742,249.02233910455092,25.433061593731697,0.0,1056.0,1056,10.5,1,,2.5181598062953996,0.0,0.0,31.0,1040.0,6.422637792770071,1.0,0.3920756373853246
ID8215,8215,0,0.14604640007019043,104.08806597343029,165.55340760955596,0.0,1456.0,1456,10.5,1,,2.5811138014527844,0.0,0.0,29.0,1066.0,6.491692354865695,1.0,0.39760260658658164
ID4120,4120,0,0.15466350317001343,399.8391871890414,185.77810403035124,0.0,567.0,567,10.5,1,,2.585956416464891,0.0,0.0,31.0,1068.0,6.339542751576546,1.0,0.40790897984271873
ID2074,2074,0,0.1502363681793213,268.1837068975183,333.8308529672042,0.0,11.0,11,10.5,1,,2.5520581113801453,0.0,0.0,31.0,1054.0,6.750428025013429,0.9606028808547173,0.3704618508384317
ID6171,6171,0,0.15765492618083954,245.28187052930804,26.213301273001704,0.0,1060.0,1060,10.5,1,,2.5907990314769975,0.0,0.0,31.0,1070.0,6.521779240137348,1.0,0.39725340832334516
